"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_orange.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"2058",1,1,0,0,0
"2059",89,92,17,0,0
"2060",130,145,23,4,6
"2061",111,131,17,0,0
"2062",109,117,20,6,8
"2063",120,119,24,0,0
"2064",108,121,18,0,0
"2065",110,112,16,0,0
"2066",119,128,18,0,1
"2067",0,1,0,0,0
"2068",98,110,15,0,0
"2069",121,127,23,0,1
"2070",152,145,22,0,0
"2071",98,129,13,0,0
"2072",111,121,29,6,8
"2073",0,1,0,0,0
"2074",120,114,19,0,1
"2075",122,113,18,7,6
"2076",132,135,19,0,0
"2077",111,114,19,7,10
"2078",0,1,0,0,0
"2079",1,1,0,0,0
"2080",1,1,0,0,0
"2081",113,129,18,0,0
"2082",104,104,15,5,9
"2083",113,126,20,1,0
"2084",112,134,23,0,0
"2085",102,103,15,0,0
"2086",133,142,22,1,0
"2087",112,114,19,4,6
"2088",141,125,21,6,9
"2089",128,129,23,0,0
"2090",119,123,14,1,1
"2091",112,110,17,4,5
"2092",118,122,19,0,0
"2093",131,139,21,6,9
"2094",99,99,15,0,0
"2095",117,112,17,0,0
"2096",124,117,16,5,7
"2097",110,106,20,6,9
"2098",116,97,15,0,0
"2099",134,131,19,0,0
"2100",122,106,16,0,0
"2101",108,119,12,4,8
"2102",122,124,18,0,0
"2103",100,124,16,1,2
"2104",134,137,19,5,7
"2105",108,112,18,5,7
"2106",0,1,0,0,0
"2107",136,135,21,1,0
"2108",125,125,17,0,0
"2109",117,105,17,0,1
"2110",126,107,25,0,0
"2111",101,128,23,0,0
"2112",103,121,17,0,0
"2113",138,142,20,0,1
"2114",120,123,24,4,9
"2115",105,97,15,4,6
"2116",136,118,26,0,0
"2117",104,101,19,0,0
"2118",135,138,18,4,7
"2119",1,1,0,0,0
"2120",119,131,21,4,4
"2121",111,117,20,6,8
"2122",116,138,22,4,5
"2123",110,126,19,1,0
"2124",116,117,16,0,0
"2125",129,129,21,0,0
"2126",0,1,0,0,0
"2127",116,132,19,0,0
"2128",126,122,20,0,0
"2129",111,102,21,0,0
"2130",1,1,0,0,0
"2131",111,117,17,6,8
"2132",100,96,24,0,0
"2133",0,1,0,0,0
"2134",137,121,19,0,0
"2135",118,113,17,0,0
"2136",119,133,23,0,1
"2137",99,112,17,0,0
"2138",139,136,22,0,0
"2139",124,128,17,0,0
"2140",129,113,17,6,11
"2141",111,110,16,0,0
"2142",100,110,18,0,0
"2143",137,132,24,0,0
"2144",120,105,16,0,0
"2145",106,104,18,3,6
"2146",118,117,17,0,0
"2147",123,124,16,0,0
"2148",96,107,17,0,0
"2149",121,113,21,6,6
"2150",0,1,0,0,0
"2151",134,93,16,5,9
"2152",125,114,23,0,0
"2153",93,102,18,7,9
"2154",123,115,20,0,1
"2155",123,128,18,4,4
"2156",117,116,22,0,0
"2157",106,120,18,3,5
"2158",103,120,14,0,0
"2159",0,1,0,0,0
"2160",104,119,17,0,0
"2161",133,128,20,7,8
"2162",107,115,15,0,0
"2163",123,114,16,5,10
"2164",98,109,18,0,0
"2165",116,101,21,4,10
"2166",116,104,18,0,0
"2167",121,113,16,2,7
"2168",125,117,20,0,0
"2169",141,134,21,0,0
"2170",110,125,23,0,0
"2171",135,151,24,5,6
"2172",111,122,22,0,0
"2173",112,107,19,0,1
"2174",115,119,15,4,9
"2175",0,1,0,0,0
"2176",127,137,24,6,10
"2177",108,108,16,0,0
"2178",126,123,18,0,1
"2179",0,1,0,0,0
"2180",129,133,20,1,0
"2181",0,1,0,0,0
"2182",108,117,17,0,0
"2183",0,1,0,0,0
"2184",135,129,23,4,8
"2185",105,122,21,0,0
"2186",100,118,21,0,0
"2187",107,115,19,0,1
"2188",117,121,15,1,0
"2189",141,118,16,5,9
"2190",119,115,17,0,1
"2191",101,119,16,7,11
"2192",105,111,19,0,0
"2193",104,128,18,0,0
"2194",0,1,0,0,0
"2195",0,1,0,0,0
"2196",117,127,24,0,0
"2197",0,1,0,0,0
"2198",120,112,18,0,0
"2199",128,121,23,1,1
"2200",128,133,19,8,7
"2201",0,1,0,0,0
"2202",104,115,17,4,10
"2203",0,1,0,0,0
"2204",123,126,17,8,11
"2205",125,105,19,7,8
"2206",110,116,20,3,5
"2207",122,121,24,0,0
"2208",109,121,23,0,0
"2209",122,103,19,4,8
"2210",115,131,21,0,1
"2211",0,1,0,0,0
"2212",102,110,19,6,9
"2213",116,107,16,0,0
"2214",116,115,17,0,0
"2215",0,1,0,0,0
"2216",123,106,17,1,1
"2217",98,118,17,4,5
"2218",109,109,19,5,9
"2219",0,1,0,0,0
"2220",104,112,20,0,1
"2221",90,109,23,1,0
"2222",110,100,18,2,1
"2223",104,110,23,0,0
"2224",121,137,18,0,0
"2225",127,143,21,0,0
"2226",100,105,21,6,7
"2227",0,1,0,0,0
"2228",123,123,14,6,12
"2229",120,116,19,1,0
"2230",101,114,16,5,10
"2231",0,1,0,0,0
"2232",0,1,0,0,0
"2233",125,145,18,0,0
"2234",0,1,0,0,0
"2235",120,116,16,3,7
"2236",121,120,15,0,0
"2237",109,126,17,0,0
"2238",114,124,24,0,0
"2239",127,139,18,5,9
"2240",129,122,19,0,0
"2241",149,133,22,3,6
"2242",135,116,18,0,0
"2243",109,123,22,0,1
"2244",129,149,20,4,5
"2245",147,118,20,0,0
"2246",112,112,20,0,0
"2247",101,125,22,6,11
"2248",100,112,19,4,7
"2249",115,107,18,0,0
"2250",0,1,0,0,0
"2251",131,142,14,3,6
"2252",93,98,13,0,0
"2253",132,130,18,6,7
"2254",0,1,0,0,0
"2255",100,107,14,11,13
"2256",106,131,17,5,7
"2257",94,94,16,0,0
"2258",119,111,19,0,0
"2259",101,122,16,0,0
"2260",117,107,14,0,0
"2261",119,134,17,0,0
"2262",121,101,16,0,0
"2263",116,148,23,0,0
"2264",0,1,0,0,0
"2265",121,108,18,0,0
"2266",113,112,15,0,0
"2267",0,1,0,0,0
"2268",110,133,16,0,0
"2269",120,112,22,4,7
"2270",114,102,22,3,4
"2271",118,113,20,0,0
"2272",0,1,0,0,0
"2273",1,1,0,0,0
"2274",0,1,1,0,0
"2275",104,97,19,1,1
"2276",114,128,24,7,8
"2277",123,118,22,0,0
"2278",101,124,19,0,1
"2279",106,112,19,1,1
"2280",107,115,20,0,0
"2281",1,1,0,0,0
"2282",110,116,16,2,0
"2283",111,153,18,0,0
"2284",127,115,23,0,0
"2285",114,115,15,0,0
"2286",0,1,0,0,0
"2287",117,119,19,0,1
"2288",114,105,18,0,0
"2289",105,99,18,5,7
"2290",109,108,19,0,0
"2291",0,1,0,0,0
"2292",122,145,23,0,0
"2293",0,1,0,0,0
"2294",124,124,18,7,8
"2295",106,115,21,1,2
"2296",108,97,18,4,8
"2297",118,121,20,5,10
"2298",115,133,17,5,9
"2299",117,109,21,0,0
"2300",135,140,23,4,11
"2301",113,109,15,6,9
"2302",129,104,15,0,0
"2303",113,107,18,6,7
"2304",97,118,17,0,0
"2305",107,100,15,0,0
"2306",108,140,21,3,4
"2307",112,114,24,1,0
"2308",123,117,17,0,0
"2309",138,135,16,6,8
"2310",125,108,24,5,10
"2311",131,108,22,0,1
"2312",0,1,0,0,0
"2313",114,111,18,4,10
"2314",111,130,17,3,4
"2315",100,105,16,0,0
"2316",112,113,17,0,0
"2317",115,103,18,0,0
"2318",95,114,21,0,0
"2319",128,123,22,0,0
"2320",123,129,22,0,0
"2321",123,114,18,5,6
"2322",111,109,16,5,6
"2323",91,117,16,0,0
"2324",123,123,20,5,8
"2325",100,96,18,5,7
"2326",93,119,19,0,0
"2327",0,1,0,0,0
"2328",142,128,18,0,0
"2329",119,110,13,0,1
"2330",108,114,26,4,9
"2331",112,106,16,0,0
"2332",119,131,16,2,1
"2333",91,136,19,0,1
"2334",112,123,22,0,0
"2335",113,117,26,0,1
"2336",0,1,0,0,0
"2337",124,121,21,0,0
"2338",135,133,13,0,0
"2339",0,1,0,0,0
"2340",122,98,18,7,7
"2341",105,118,21,0,0
"2342",0,1,0,0,0
"2343",112,125,22,0,0
"2344",130,113,15,0,0
"2345",113,114,16,0,0
"2346",115,116,21,1,1
"2347",108,110,19,0,0
"2348",127,122,19,5,6
"2349",121,111,19,7,9
"2350",101,105,15,6,6
"2351",109,143,21,0,1
"2352",0,1,0,0,0
"2353",123,128,20,0,1
"2354",102,124,15,0,0
"2355",116,111,20,5,8
"2356",120,132,16,4,6
"2357",110,126,19,0,0
"2358",116,104,20,0,1
"2359",124,131,20,1,2
"2360",129,123,18,5,5
"2361",101,111,19,1,0
"2362",107,109,27,0,0
"2363",101,128,22,0,0
"2364",139,127,27,0,0
"2365",122,124,22,0,0
"2366",126,128,16,4,6
"2367",0,1,0,0,0
"2368",115,115,24,6,6
"2369",111,115,14,6,8
"2370",0,1,0,0,0
"2371",112,122,21,0,0
"2372",0,1,0,0,0
"2373",128,113,20,3,8
"2374",108,118,18,5,9
"2375",116,120,16,0,0
"2376",122,117,18,0,0
"2377",112,108,20,0,0
"2378",123,105,18,0,0
"2379",126,124,27,3,6
"2380",0,1,0,0,0
"2381",0,1,0,0,0
"2382",126,115,17,0,1
"2383",120,118,18,6,13
"2384",104,103,17,0,0
"2385",107,127,20,0,1
"2386",1,1,0,0,0
"2387",0,1,0,0,0
"2388",109,112,21,0,0
"2389",117,109,19,5,6
"2390",109,112,19,0,0
"2391",0,1,0,0,0
"2392",0,1,0,0,0
"2393",107,114,18,0,0
"2394",117,112,17,0,0
"2395",118,105,20,0,0
"2396",110,113,21,0,1
"2397",0,1,0,0,0
"2398",131,130,22,5,9
"2399",116,114,12,0,0
"2400",1,1,0,0,0
"2401",126,137,23,8,6
"2402",125,133,23,4,6
"2403",0,1,0,0,0
"2404",123,133,19,0,0
"2405",102,102,24,0,0
"2406",106,132,17,0,0
"2407",134,134,24,1,1
"2408",109,106,18,0,1
"2409",120,111,17,0,0
"2410",116,101,17,0,1
"2411",112,109,18,0,0
"2412",108,129,19,4,6
"2413",127,145,22,5,7
"2414",107,100,20,10,12
"2415",97,109,17,0,1
"2416",112,116,16,0,0
"2417",134,117,15,0,0
"2418",108,104,20,0,0
"2419",0,1,0,0,0
"2420",101,105,20,0,0
"2421",94,106,13,0,0
"2422",105,109,19,0,0
"2423",137,147,21,6,7
"2424",104,98,15,0,0
"2425",1,1,0,0,0
"2426",0,1,0,0,0
"2427",111,113,18,0,0
"2428",101,105,18,0,0
"2429",122,116,17,1,1
"2430",109,117,20,7,9
"2431",0,1,0,0,0
"2432",103,106,18,0,0
"2433",104,96,15,0,0
"2434",0,1,0,0,0
"2435",120,113,22,3,8
"2436",119,124,16,0,0
"2437",131,130,18,4,5
"2438",121,100,14,0,0
"2439",123,122,19,1,0
"2440",108,127,13,0,0
"2441",111,106,18,0,1
"2442",109,122,18,7,9
"2443",117,103,21,0,0
"2444",117,128,18,4,7
"2445",120,148,19,0,0
"2446",132,117,20,0,0
"2447",121,114,17,0,0
"2448",104,96,17,1,0
"2449",119,119,17,6,8
"2450",120,151,19,1,0
"2451",104,120,20,0,0
"2452",111,117,17,5,7
"2453",118,140,16,0,0
"2454",101,109,18,1,0
"2455",132,117,18,0,0
"2456",112,127,20,0,0
"2457",0,1,0,0,0
"2458",0,1,0,0,0
"2459",108,99,14,1,0
"2460",122,117,15,4,7
"2461",119,117,20,0,0
"2462",138,139,23,0,0
"2463",139,134,20,0,0
"2464",101,107,23,0,1
"2465",0,1,0,0,0
"2466",124,128,22,6,8
"2467",120,116,21,0,0
"2468",116,138,20,6,10
"2469",0,1,0,0,0
"2470",116,120,20,6,9
"2471",104,124,17,0,0
"2472",113,119,20,0,0
"2473",118,119,14,0,0
"2474",127,105,16,0,0
"2475",128,104,20,0,0
"2476",1,1,0,0,0
"2477",107,102,15,4,6
"2478",101,107,20,0,0
"2479",99,105,16,0,0
"2480",0,1,0,0,0
"2481",114,128,23,0,0
"2482",136,124,21,0,0
"2483",118,112,20,0,0
"2484",134,119,20,0,0
"2485",110,118,16,5,6
"2486",100,102,17,3,4
"2487",0,1,0,0,0
"2488",124,136,24,7,5
"2489",120,111,19,0,0
"2490",124,128,20,0,0
"2491",99,115,18,2,5
"2492",125,139,24,4,8
"2493",0,1,0,0,0
"2494",100,103,20,6,8
"2495",109,138,21,0,0
"2496",0,1,0,0,0
"2497",115,101,18,9,10
"2498",124,123,17,0,0
"2499",121,128,19,0,0
"2500",119,127,20,0,0
