"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_orange.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"2058",0,0,0,0,0
"2059",0,0,0,0,0
"2060",11,13,2,0,0
"2061",0,0,0,0,0
"2062",0,0,0,0,0
"2063",13,10,3,0,0
"2064",1,0,0,0,0
"2065",0,0,0,0,0
"2066",19,13,3,0,0
"2067",17,15,4,0,0
"2068",18,15,3,0,0
"2069",0,0,0,0,0
"2070",0,0,0,0,0
"2071",0,0,0,0,0
"2072",16,9,4,0,0
"2073",11,12,3,0,0
"2074",0,2,0,0,0
"2075",22,17,4,0,0
"2076",0,0,0,0,0
"2077",0,0,0,0,0
"2078",12,8,2,0,0
"2079",16,9,4,1,0
"2080",0,0,0,0,0
"2081",0,0,0,0,0
"2082",14,14,2,0,0
"2083",14,14,3,0,0
"2084",0,1,0,0,0
"2085",18,14,5,0,0
"2086",0,1,0,0,0
"2087",16,16,3,0,0
"2088",13,24,4,0,0
"2089",14,13,5,0,0
"2090",0,0,0,0,0
"2091",0,0,0,0,0
"2092",19,13,3,0,0
"2093",0,0,0,0,0
"2094",19,11,2,0,0
"2095",0,0,0,0,0
"2096",0,0,0,0,0
"2097",21,18,3,0,0
"2098",0,0,0,0,0
"2099",16,15,2,0,0
"2100",17,14,3,0,0
"2101",0,0,0,0,0
"2102",15,20,3,0,0
"2103",0,0,0,0,0
"2104",14,14,2,0,0
"2105",23,21,4,0,0
"2106",1,1,0,0,0
"2107",20,18,5,0,0
"2108",19,12,3,0,0
"2109",0,0,0,0,0
"2110",0,0,0,0,0
"2111",0,0,0,0,0
"2112",15,18,3,0,0
"2113",0,0,0,0,0
"2114",17,12,3,0,0
"2115",18,16,2,0,0
"2116",19,12,3,0,0
"2117",14,13,3,0,0
"2118",0,0,0,0,0
"2119",0,0,0,0,0
"2120",0,0,0,0,0
"2121",0,1,0,0,0
"2122",0,1,0,0,0
"2123",0,0,0,0,0
"2124",13,11,3,0,0
"2125",0,0,0,0,0
"2126",12,13,4,0,0
"2127",17,18,4,0,0
"2128",0,0,0,0,0
"2129",0,0,1,0,0
"2130",0,0,0,0,0
"2131",20,15,3,0,0
"2132",11,17,3,0,0
"2133",15,11,3,0,0
"2134",0,0,0,0,0
"2135",0,0,0,0,0
"2136",0,0,0,0,0
"2137",15,11,4,0,0
"2138",0,1,0,0,0
"2139",0,0,0,0,0
"2140",11,9,2,0,1
"2141",15,13,4,0,0
"2142",16,10,3,0,0
"2143",0,1,0,0,0
"2144",21,12,3,0,0
"2145",20,11,2,0,0
"2146",21,16,2,0,0
"2147",16,18,3,0,0
"2148",0,1,0,0,0
"2149",27,14,3,0,0
"2150",25,15,3,0,0
"2151",0,0,0,0,0
"2152",2,1,0,0,0
"2153",0,1,0,0,0
"2154",1,0,0,0,0
"2155",12,12,3,0,1
"2156",0,0,0,0,0
"2157",0,0,0,0,0
"2158",13,15,4,0,0
"2159",0,0,0,0,0
"2160",0,1,0,0,0
"2161",14,14,7,0,0
"2162",16,12,1,0,0
"2163",18,16,3,0,0
"2164",1,1,0,0,0
"2165",25,14,2,0,0
"2166",0,0,0,0,0
"2167",16,11,4,0,0
"2168",12,13,3,0,0
"2169",15,10,3,0,0
"2170",12,13,3,0,0
"2171",0,0,0,0,0
"2172",15,10,3,0,0
"2173",0,0,0,0,0
"2174",0,0,0,0,0
"2175",19,16,3,0,0
"2176",0,1,0,0,0
"2177",14,16,3,0,0
"2178",0,0,0,0,0
"2179",0,0,0,0,0
"2180",0,1,0,0,0
"2181",0,0,0,0,0
"2182",0,0,0,0,0
"2183",1,0,0,0,0
"2184",21,12,3,0,0
"2185",0,0,0,0,0
"2186",14,11,2,0,0
"2187",16,16,3,0,0
"2188",13,12,3,0,1
"2189",0,0,0,0,0
"2190",13,14,3,0,0
"2191",0,0,0,0,0
"2192",12,9,4,0,0
"2193",0,1,0,0,0
"2194",16,9,2,0,0
"2195",13,19,3,1,0
"2196",23,21,3,0,0
"2197",18,15,3,0,0
"2198",16,14,3,0,0
"2199",16,13,7,0,0
"2200",16,9,2,0,0
"2201",11,11,3,0,0
"2202",20,18,4,0,0
"2203",0,1,0,0,0
"2204",14,24,2,0,0
"2205",20,14,3,0,0
"2206",0,0,0,0,0
"2207",12,13,3,0,0
"2208",19,14,3,0,0
"2209",0,1,0,0,0
"2210",0,1,0,0,0
"2211",11,16,4,0,0
"2212",16,17,3,0,0
"2213",0,1,0,0,0
"2214",18,8,3,0,0
"2215",15,11,2,0,0
"2216",0,0,0,0,0
"2217",16,9,2,0,0
"2218",0,0,0,0,0
"2219",17,8,2,0,0
"2220",13,11,2,0,0
"2221",0,0,0,0,0
"2222",0,1,0,0,0
"2223",12,14,2,0,0
"2224",21,12,3,0,0
"2225",18,13,2,0,0
"2226",0,0,0,0,0
"2227",11,12,4,0,0
"2228",15,12,4,0,0
"2229",14,15,1,0,0
"2230",0,1,0,0,0
"2231",25,22,4,0,0
"2232",0,0,0,0,0
"2233",1,1,0,0,0
"2234",0,0,0,0,0
"2235",14,14,2,0,0
"2236",0,1,0,0,0
"2237",16,13,2,0,0
"2238",0,0,0,0,0
"2239",17,12,2,0,0
"2240",0,1,0,0,0
"2241",14,12,2,0,0
"2242",0,0,0,0,0
"2243",0,0,0,0,0
"2244",16,13,3,0,0
"2245",0,1,0,0,0
"2246",0,0,0,0,0
"2247",0,0,0,0,0
"2248",0,0,0,0,0
"2249",1,1,0,0,0
"2250",19,14,5,0,0
"2251",14,15,2,0,0
"2252",16,12,2,0,0
"2253",0,1,0,0,0
"2254",14,16,3,0,0
"2255",17,13,4,0,0
"2256",11,13,3,0,0
"2257",13,13,5,0,0
"2258",8,12,3,0,0
"2259",14,12,3,0,0
"2260",0,0,0,0,0
"2261",14,13,3,0,0
"2262",15,14,3,0,0
"2263",20,20,3,0,0
"2264",0,0,0,0,0
"2265",0,1,0,0,0
"2266",0,1,0,0,0
"2267",10,15,2,0,0
"2268",11,12,5,0,0
"2269",1,0,0,0,0
"2270",15,11,3,0,0
"2271",10,12,3,0,0
"2272",0,0,0,0,0
"2273",15,15,5,0,0
"2274",13,15,5,0,0
"2275",13,11,2,0,0
"2276",0,0,0,0,0
"2277",0,0,0,0,0
"2278",16,10,3,0,0
"2279",0,0,0,0,0
"2280",0,1,0,0,0
"2281",15,10,5,0,0
"2282",0,1,0,0,0
"2283",0,1,0,0,0
"2284",0,0,0,0,0
"2285",0,0,0,0,0
"2286",0,0,0,0,0
"2287",0,0,0,0,0
"2288",0,0,0,0,0
"2289",15,10,2,0,0
"2290",0,0,0,0,0
"2291",13,11,3,0,0
"2292",15,11,3,0,0
"2293",13,12,2,0,0
"2294",15,14,2,0,0
"2295",21,12,3,0,0
"2296",21,17,2,0,0
"2297",0,0,0,0,0
"2298",13,13,2,0,0
"2299",9,13,4,0,0
"2300",17,21,2,0,0
"2301",12,10,2,0,0
"2302",0,0,0,0,0
"2303",17,20,3,0,0
"2304",15,18,3,0,0
"2305",18,14,3,0,0
"2306",0,0,0,0,0
"2307",21,23,2,0,0
"2308",9,15,4,0,0
"2309",11,10,2,0,1
"2310",18,19,4,0,0
"2311",15,15,4,0,0
"2312",16,15,3,0,0
"2313",0,0,0,0,0
"2314",0,1,0,0,0
"2315",0,0,0,0,0
"2316",12,19,2,0,0
"2317",22,13,4,0,0
"2318",0,0,0,0,0
"2319",0,0,0,0,0
"2320",18,11,2,1,0
"2321",0,0,0,0,0
"2322",1,0,0,0,0
"2323",0,0,0,0,0
"2324",21,15,2,0,0
"2325",20,16,3,0,0
"2326",1,0,0,0,0
"2327",0,0,0,0,0
"2328",15,15,2,0,0
"2329",11,16,6,0,0
"2330",0,0,0,0,0
"2331",11,11,2,1,0
"2332",0,0,0,0,0
"2333",17,10,3,0,0
"2334",14,13,5,0,0
"2335",1,0,0,0,0
"2336",0,0,0,0,0
"2337",2,0,0,0,0
"2338",12,15,3,0,0
"2339",0,0,0,0,0
"2340",17,16,4,0,0
"2341",18,15,5,0,0
"2342",14,14,4,0,0
"2343",0,1,0,0,0
"2344",0,1,0,0,0
"2345",15,13,3,0,0
"2346",15,15,3,0,0
"2347",13,12,3,0,0
"2348",0,0,0,0,0
"2349",13,13,3,0,0
"2350",0,0,0,0,0
"2351",0,1,0,0,0
"2352",14,15,4,0,0
"2353",16,14,2,0,0
"2354",11,16,2,0,0
"2355",17,13,4,0,0
"2356",1,2,0,0,0
"2357",0,1,0,0,0
"2358",0,0,0,0,0
"2359",15,12,3,0,0
"2360",1,0,0,0,0
"2361",0,0,0,0,0
"2362",1,2,0,0,0
"2363",0,0,0,0,0
"2364",0,0,0,0,0
"2365",0,0,0,0,0
"2366",14,10,2,0,0
"2367",12,10,3,0,0
"2368",0,0,0,0,0
"2369",1,0,0,0,0
"2370",13,13,4,0,0
"2371",0,0,0,0,0
"2372",16,16,3,0,0
"2373",19,11,3,0,0
"2374",0,0,0,0,0
"2375",21,14,3,0,0
"2376",0,1,0,0,0
"2377",0,0,0,0,0
"2378",15,19,2,0,0
"2379",12,11,6,0,0
"2380",14,15,2,0,0
"2381",0,1,0,0,0
"2382",12,11,3,0,0
"2383",17,14,4,0,0
"2384",0,1,0,0,0
"2385",13,15,2,0,0
"2386",11,14,2,0,0
"2387",13,10,3,0,0
"2388",0,1,0,0,0
"2389",0,0,0,0,0
"2390",18,15,4,0,0
"2391",15,13,2,0,0
"2392",1,1,0,0,0
"2393",0,0,0,0,0
"2394",12,10,2,0,0
"2395",0,0,0,0,0
"2396",14,12,3,0,0
"2397",0,0,0,0,0
"2398",0,0,0,0,0
"2399",16,12,3,0,0
"2400",0,0,0,0,0
"2401",0,0,0,0,0
"2402",0,1,0,0,0
"2403",0,0,0,0,0
"2404",12,12,2,0,0
"2405",0,0,0,0,0
"2406",1,0,0,0,0
"2407",18,10,3,0,0
"2408",0,0,0,0,0
"2409",0,0,0,0,0
"2410",0,0,0,0,0
"2411",0,0,0,0,0
"2412",13,13,2,0,0
"2413",0,0,0,0,0
"2414",18,17,3,0,0
"2415",0,0,0,0,0
"2416",15,10,2,0,0
"2417",10,13,4,0,0
"2418",15,15,3,0,0
"2419",16,11,2,0,0
"2420",0,0,0,0,0
"2421",20,15,4,0,0
"2422",0,1,0,0,0
"2423",19,17,4,0,0
"2424",0,0,1,0,0
"2425",12,15,3,0,0
"2426",0,0,0,0,0
"2427",0,1,0,0,0
"2428",16,19,3,0,0
"2429",1,0,0,0,0
"2430",15,17,2,0,0
"2431",1,0,0,0,0
"2432",16,15,5,0,0
"2433",0,0,0,0,0
"2434",0,0,0,0,0
"2435",0,0,0,0,0
"2436",0,1,0,0,0
"2437",20,14,3,0,0
"2438",0,1,0,0,0
"2439",21,21,3,0,1
"2440",0,0,0,0,0
"2441",0,0,0,0,0
"2442",0,0,0,0,0
"2443",24,17,2,0,0
"2444",0,0,0,0,0
"2445",1,0,0,0,0
"2446",15,17,3,0,0
"2447",16,16,3,0,0
"2448",0,0,0,0,0
"2449",24,13,3,0,0
"2450",13,13,2,0,0
"2451",10,11,3,0,0
"2452",0,0,0,0,0
"2453",0,0,0,0,0
"2454",15,12,4,0,0
"2455",0,1,0,0,0
"2456",0,0,0,0,0
"2457",0,0,0,0,0
"2458",19,11,4,0,0
"2459",17,15,2,0,0
"2460",17,12,3,0,0
"2461",19,12,2,0,0
"2462",0,0,0,0,0
"2463",14,10,3,0,0
"2464",1,0,0,0,0
"2465",0,0,0,0,0
"2466",0,0,0,0,0
"2467",0,0,0,0,0
"2468",0,1,0,0,0
"2469",15,11,3,0,0
"2470",14,15,3,0,0
"2471",0,0,0,0,0
"2472",0,0,0,0,0
"2473",22,17,4,0,0
"2474",0,0,0,0,0
"2475",1,0,0,0,0
"2476",0,0,0,0,0
"2477",16,12,3,0,0
"2478",0,0,0,0,0
"2479",0,0,0,0,0
"2480",15,15,3,0,1
"2481",12,13,5,0,0
"2482",1,0,0,0,0
"2483",17,16,3,0,0
"2484",19,17,4,0,0
"2485",17,20,3,0,0
"2486",0,0,0,0,0
"2487",24,13,5,0,0
"2488",0,1,0,0,0
"2489",12,12,2,0,0
"2490",0,0,0,0,0
"2491",17,12,4,0,0
"2492",15,13,2,0,0
"2493",14,11,2,0,0
"2494",20,13,2,0,0
"2495",13,14,2,0,0
"2496",0,1,0,0,0
"2497",0,1,0,0,0
"2498",22,15,4,0,0
"2499",0,0,1,0,0
"2500",1,1,0,0,0
