"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"188",27.3955773955774,23.9915074309979,24.7603833865815,0,0
"189",26.2899262899263,22.9299363057325,27.1565495207668,2.27272727272727,0
"190",28.009828009828,25.3715498938429,26.3578274760383,11.3636363636364,13.4048257372654
"191",0,0,0,0,0
"192",27.2727272727273,24.6284501061571,26.3578274760383,15.9090909090909,13.4048257372654
"193",29.1154791154791,24.5222929936306,26.3578274760383,0,1.34048257372654
"194",28.7469287469287,25.4777070063694,27.1565495207668,0,0
"195",0,0.106157112526539,0,0,0
"196",29.7297297297297,26.5392781316348,24.7603833865815,0,0
"197",27.3955773955774,24.6284501061571,22.3642172523962,0,0
"198",26.044226044226,21.9745222929936,24.7603833865815,31.8181818181818,24.1286863270778
"199",29.1154791154791,26.1146496815287,32.7476038338658,20.4545454545455,20.1072386058981
"200",25.7985257985258,23.4607218683652,26.3578274760383,0,1.34048257372654
"201",29.1154791154791,28.5562632696391,30.3514376996805,0,0
"202",0,0.106157112526539,0.798722044728434,0,0
"203",31.5724815724816,26.963906581741,25.5591054313099,11.3636363636364,13.4048257372654
"204",0,0.106157112526539,0,0,0
"205",27.8869778869779,22.8237791932059,19.9680511182109,18.1818181818182,10.7238605898123
"206",0,0.106157112526539,0,0,0
"207",28.2555282555283,24.8407643312102,27.9552715654952,18.1818181818182,16.0857908847185
"208",26.9041769041769,25.1592356687898,27.9552715654952,0,0
"209",29.1154791154791,26.963906581741,27.9552715654952,13.6363636363636,18.7667560321716
"210",0,0,0,0,0
"211",29.8525798525799,25.0530785562633,31.1501597444089,0,0
"212",26.9041769041769,27.2823779193206,31.9488817891374,0,0
"213",25.6756756756757,24.0976645435244,27.9552715654952,0,0
"214",27.2727272727273,25.796178343949,23.961661341853,13.6363636363636,9.38337801608579
"215",27.5184275184275,25.4777070063694,29.5527156549521,22.7272727272727,16.0857908847185
"216",25.7985257985258,24.9469214437367,27.9552715654952,11.3636363636364,6.70241286863271
"217",31.4496314496315,25.4777070063694,23.961661341853,18.1818181818182,14.745308310992
"218",30.5896805896806,24.5222929936306,27.9552715654952,0,1.34048257372654
"219",0,0,0,0,0
"220",26.044226044226,23.9915074309979,24.7603833865815,0,0
"221",29.8525798525799,25.6900212314225,27.9552715654952,15.9090909090909,16.0857908847185
"222",26.7813267813268,22.9299363057325,24.7603833865815,38.6363636363636,25.4691689008043
"223",27.7641277641278,23.1422505307856,24.7603833865815,0,0
"224",28.5012285012285,25.2653927813163,25.5591054313099,15.9090909090909,18.7667560321716
"225",28.3783783783784,22.9299363057325,27.1565495207668,0,0
"226",0,0.106157112526539,0,0,0
"227",0,0.106157112526539,0,0,0
"228",28.6240786240786,25.796178343949,25.5591054313099,15.9090909090909,20.1072386058981
"229",31.0810810810811,26.0084925690021,28.7539936102236,0,0
"230",29.1154791154791,25.2653927813163,24.7603833865815,0,0
"231",0,0,0,0,0
"232",27.7641277641278,24.7346072186837,23.961661341853,29.5454545454545,20.1072386058981
"233",26.7813267813268,26.0084925690021,29.5527156549521,0,0
"234",27.7641277641278,24.3099787685775,30.3514376996805,0,0
"235",30.0982800982801,26.2208067940552,31.1501597444089,0,0
"236",28.5012285012285,26.8577494692144,27.1565495207668,0,0
"237",28.992628992629,24.203821656051,21.5654952076677,13.6363636363636,13.4048257372654
"238",0,0,0,0,0
"239",23.5872235872236,23.3545647558386,31.9488817891374,0,0
"240",27.7641277641278,27.7070063694268,23.1629392971246,29.5454545454545,16.0857908847185
"241",25.6756756756757,24.416135881104,24.7603833865815,0,0
"242",0,0,0,0,0
"243",28.7469287469287,26.6454352441614,23.961661341853,15.9090909090909,16.0857908847185
"244",28.7469287469287,26.4331210191083,30.3514376996805,0,0
"245",30.5896805896806,25.3715498938429,25.5591054313099,0,0
"246",27.027027027027,25.1592356687898,24.7603833865815,25,21.4477211796247
"247",28.6240786240786,26.1146496815287,29.5527156549521,0,0
"248",29.3611793611794,24.416135881104,24.7603833865815,0,0
"249",29.4840294840295,25.796178343949,33.5463258785942,0,0
"250",29.8525798525799,24.8407643312102,33.5463258785942,13.6363636363636,16.0857908847185
"251",28.5012285012285,23.8853503184713,27.1565495207668,0,0
"252",27.1498771498771,23.4607218683652,25.5591054313099,2.27272727272727,1.34048257372654
"253",30.5896805896806,24.416135881104,24.7603833865815,15.9090909090909,12.0643431635389
"254",28.8697788697789,25.2653927813163,20.7667731629393,0,0
