"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"2058",0,1,0,0,0
"2059",32,26,0,0,0
"2060",3,2,0,0,0
"2061",43,33,1,0,0
"2062",32,34,0,0,0
"2063",34,35,0,0,0
"2064",0,1,0,0,0
"2065",1,1,0,0,0
"2066",0,1,0,0,0
"2067",2,1,0,0,0
"2068",43,39,1,0,0
"2069",43,30,0,0,0
"2070",28,22,0,0,0
"2071",33,32,0,0,0
"2072",33,30,0,0,0
"2073",33,28,0,0,0
"2074",1,1,0,0,0
"2075",26,23,0,0,0
"2076",40,26,0,0,0
"2077",33,29,0,0,0
"2078",26,27,0,0,0
"2079",30,26,0,1,0
"2080",37,34,0,0,0
"2081",0,1,0,0,0
"2082",0,1,0,0,0
"2083",0,1,0,0,0
"2084",31,29,0,0,1
"2085",0,1,0,0,0
"2086",49,37,0,1,0
"2087",0,1,0,0,0
"2088",37,27,0,0,0
"2089",33,27,0,0,0
"2090",1,1,0,0,0
"2091",30,26,0,0,0
"2092",0,1,0,0,0
"2093",33,29,1,0,0
"2094",1,1,0,0,0
"2095",0,1,0,0,0
"2096",0,1,0,0,0
"2097",30,24,0,0,0
"2098",0,1,0,0,0
"2099",32,27,1,0,1
"2100",1,2,0,0,0
"2101",0,1,0,0,0
"2102",28,29,0,0,0
"2103",0,1,0,0,0
"2104",0,1,0,0,0
"2105",0,1,0,0,0
"2106",31,33,0,0,0
"2107",29,25,0,0,0
"2108",37,34,0,0,0
"2109",1,1,0,0,0
"2110",43,39,0,0,0
"2111",0,1,0,0,0
"2112",0,1,0,0,0
"2113",0,1,0,0,0
"2114",0,1,0,0,0
"2115",1,1,0,0,0
"2116",0,1,0,0,0
"2117",28,27,0,0,0
"2118",1,1,0,0,0
"2119",1,1,0,0,0
"2120",0,1,0,0,0
"2121",32,31,0,1,0
"2122",34,24,0,0,0
"2123",30,25,0,0,0
"2124",36,29,0,0,0
"2125",41,28,0,0,0
"2126",34,23,0,0,0
"2127",38,34,0,0,0
"2128",1,1,0,0,0
"2129",1,2,0,0,0
"2130",0,1,0,0,0
"2131",1,2,0,0,0
"2132",27,27,0,0,1
"2133",34,30,1,0,0
"2134",27,26,0,0,0
"2135",41,34,1,0,0
"2136",26,23,0,1,0
"2137",26,26,0,0,1
"2138",30,26,0,1,1
"2139",0,1,0,0,0
"2140",2,2,0,0,0
"2141",0,1,0,0,0
"2142",34,28,0,0,0
"2143",31,20,0,0,0
"2144",1,1,0,0,0
"2145",27,22,0,1,0
"2146",46,31,0,0,0
"2147",33,28,1,0,0
"2148",0,1,0,0,0
"2149",41,27,1,0,0
"2150",44,39,1,0,0
"2151",2,1,0,0,0
"2152",0,1,0,0,0
"2153",1,1,0,0,0
"2154",28,24,1,0,0
"2155",32,32,1,0,0
"2156",0,1,0,0,0
"2157",1,1,0,0,0
"2158",44,33,0,0,0
"2159",0,1,0,0,0
"2160",0,1,0,0,0
"2161",0,1,0,0,0
"2162",1,1,0,0,0
"2163",0,1,0,0,0
"2164",31,31,0,0,1
"2165",36,29,0,0,0
"2166",29,28,0,0,0
"2167",41,35,0,0,0
"2168",32,28,0,0,0
"2169",0,1,0,0,0
"2170",31,28,0,0,0
"2171",0,1,0,0,0
"2172",1,1,0,0,0
"2173",0,1,0,0,0
"2174",0,1,0,0,0
"2175",28,28,0,0,0
"2176",30,33,0,0,0
"2177",43,35,0,0,0
"2178",43,32,0,0,1
"2179",27,25,1,0,0
"2180",33,34,0,0,0
"2181",1,1,0,0,0
"2182",2,1,0,0,0
"2183",1,1,0,0,0
"2184",0,1,0,0,0
"2185",0,1,0,0,0
"2186",0,1,0,0,0
"2187",39,37,0,0,0
"2188",38,35,1,0,1
"2189",24,26,1,0,0
"2190",29,27,0,0,0
"2191",45,35,0,0,0
"2192",36,30,1,0,1
"2193",28,22,1,0,0
"2194",47,34,0,0,0
"2195",31,26,1,0,0
"2196",0,1,0,0,0
"2197",0,1,0,0,0
"2198",0,1,0,0,0
"2199",0,1,0,0,0
"2200",35,35,1,0,0
"2201",0,1,0,0,0
"2202",0,1,0,0,0
"2203",34,29,0,0,0
"2204",1,1,0,0,0
"2205",31,25,0,1,1
"2206",2,2,0,0,0
"2207",49,33,1,0,0
"2208",0,1,0,0,0
"2209",0,1,0,0,0
"2210",28,28,1,1,0
"2211",39,31,0,0,0
"2212",34,25,1,0,0
"2213",50,35,1,0,0
"2214",1,1,0,0,0
"2215",30,31,0,0,0
"2216",34,33,0,0,0
"2217",0,1,0,0,0
"2218",36,29,0,0,0
"2219",33,31,0,0,0
"2220",32,25,0,0,0
"2221",3,1,0,0,0
"2222",32,30,0,0,0
"2223",27,29,0,0,0
"2224",0,1,0,0,0
"2225",33,29,1,0,0
"2226",0,1,0,0,0
"2227",0,1,0,0,0
"2228",41,40,0,0,1
"2229",33,28,1,0,1
"2230",33,29,0,0,0
"2231",41,29,0,0,0
"2232",30,23,0,0,0
"2233",0,1,0,0,0
"2234",0,1,0,0,0
"2235",0,1,0,0,0
"2236",0,1,0,0,0
"2237",38,29,0,0,0
"2238",0,1,0,0,0
"2239",30,25,0,0,0
"2240",28,29,0,0,0
"2241",34,35,0,0,0
"2242",33,28,0,0,0
"2243",0,1,0,0,0
"2244",42,35,0,1,1
"2245",38,30,0,0,0
"2246",0,1,0,0,0
"2247",35,33,0,1,0
"2248",0,1,0,0,0
"2249",41,35,0,0,1
"2250",1,1,0,0,0
"2251",0,1,0,0,0
"2252",35,32,1,0,0
"2253",2,1,0,0,0
"2254",1,1,0,0,0
"2255",1,2,0,0,0
"2256",30,25,0,1,0
"2257",33,27,0,0,0
"2258",27,23,0,0,0
"2259",1,2,0,0,0
"2260",35,28,0,0,0
"2261",28,26,1,0,0
"2262",44,34,0,0,0
"2263",27,19,0,0,0
"2264",39,32,0,0,0
"2265",0,1,0,0,0
"2266",0,1,0,0,0
"2267",24,24,0,0,0
"2268",0,1,0,0,0
"2269",0,1,0,0,0
"2270",1,1,0,0,0
"2271",40,29,0,0,0
"2272",35,32,0,0,0
"2273",0,1,0,0,0
"2274",1,1,0,0,0
"2275",1,1,0,0,0
"2276",35,34,0,0,0
"2277",2,4,0,0,0
"2278",33,26,0,0,0
"2279",35,31,0,0,1
"2280",1,1,0,0,0
"2281",35,33,0,0,0
"2282",31,27,0,0,0
"2283",1,1,0,0,0
"2284",0,1,0,0,0
"2285",33,32,0,0,0
"2286",25,17,0,0,0
"2287",37,28,1,0,0
"2288",24,25,0,0,0
"2289",30,29,0,0,1
"2290",33,26,1,0,0
"2291",41,29,0,0,0
"2292",31,32,0,0,0
"2293",38,33,0,0,0
"2294",24,22,0,0,1
"2295",32,29,0,0,0
"2296",1,1,0,0,0
"2297",43,35,0,0,0
"2298",0,1,0,0,0
"2299",0,1,0,0,0
"2300",29,27,0,1,0
"2301",33,24,0,0,0
"2302",37,24,0,1,0
"2303",0,1,0,0,0
"2304",0,1,0,0,0
"2305",0,1,0,0,0
"2306",0,1,0,0,0
"2307",36,30,0,1,0
"2308",36,26,0,0,0
"2309",0,1,0,0,0
"2310",39,29,0,0,0
"2311",0,1,0,0,0
"2312",0,1,0,0,0
"2313",33,28,0,0,0
"2314",1,1,0,0,0
"2315",34,33,0,0,0
"2316",24,20,0,0,1
"2317",39,25,0,1,1
"2318",1,1,0,0,0
"2319",41,34,1,0,0
"2320",0,1,0,0,0
"2321",28,24,0,0,0
"2322",33,35,0,0,0
"2323",1,1,0,0,0
"2324",0,1,0,0,0
"2325",39,32,0,1,1
"2326",0,1,0,0,0
"2327",31,26,0,0,0
"2328",35,35,0,0,0
"2329",1,1,0,0,0
"2330",41,34,0,0,1
"2331",28,26,0,0,1
"2332",0,1,0,0,0
"2333",0,1,0,0,0
"2334",29,23,0,0,0
"2335",0,1,0,0,0
"2336",1,1,0,0,0
"2337",0,1,0,0,0
"2338",32,29,0,0,0
"2339",42,33,0,0,0
"2340",32,27,0,0,0
"2341",37,37,0,0,0
"2342",1,1,0,0,0
"2343",0,1,0,0,0
"2344",0,1,0,0,0
"2345",0,1,0,0,0
"2346",1,1,0,0,0
"2347",25,22,0,0,0
"2348",32,25,0,0,0
"2349",0,1,0,0,0
"2350",0,1,0,0,0
"2351",33,31,0,0,0
"2352",0,1,0,0,0
"2353",38,32,0,0,0
"2354",31,27,1,0,0
"2355",44,28,0,0,0
"2356",37,26,0,0,0
"2357",32,27,0,0,0
"2358",28,29,0,1,1
"2359",27,24,0,0,0
"2360",32,31,0,0,0
"2361",0,1,0,0,0
"2362",0,1,0,0,0
"2363",0,1,0,0,0
"2364",0,1,0,0,0
"2365",1,1,0,0,0
"2366",31,28,0,0,0
"2367",39,28,0,0,0
"2368",45,40,0,0,0
"2369",0,1,0,0,0
"2370",35,28,0,0,1
"2371",0,1,0,0,0
"2372",28,28,0,0,0
"2373",36,33,0,0,0
"2374",33,32,0,0,0
"2375",35,26,0,0,0
"2376",38,28,0,0,0
"2377",1,1,0,0,0
"2378",0,1,0,0,0
"2379",0,1,0,0,0
"2380",0,1,0,0,0
"2381",0,1,0,0,0
"2382",24,21,0,0,0
"2383",31,31,0,0,0
"2384",31,27,0,0,0
"2385",0,1,0,0,0
"2386",31,29,0,0,0
"2387",35,30,0,1,0
"2388",1,1,0,0,0
"2389",0,1,0,0,0
"2390",1,1,0,0,0
"2391",25,25,0,0,0
"2392",0,1,0,0,0
"2393",37,32,0,0,0
"2394",0,1,0,0,0
"2395",0,1,0,0,0
"2396",32,37,0,0,0
"2397",1,1,0,0,0
"2398",0,1,0,0,0
"2399",30,22,1,0,0
"2400",0,1,0,0,0
"2401",39,30,0,1,0
"2402",32,32,0,1,1
"2403",3,1,0,0,0
"2404",37,33,0,0,0
"2405",35,32,0,0,0
"2406",0,1,0,0,0
"2407",30,33,0,0,0
"2408",30,25,0,0,0
"2409",1,1,0,0,0
"2410",2,1,0,0,0
"2411",31,26,0,0,0
"2412",37,32,0,0,0
"2413",0,1,0,0,0
"2414",0,1,0,0,0
"2415",36,35,2,0,0
"2416",31,22,0,0,0
"2417",0,1,0,0,0
"2418",33,34,1,0,1
"2419",31,25,1,0,0
"2420",33,30,0,0,0
"2421",0,1,0,0,0
"2422",1,1,0,0,0
"2423",0,1,0,0,0
"2424",42,28,0,0,0
"2425",22,22,1,0,1
"2426",1,1,0,0,0
"2427",27,31,0,0,0
"2428",38,24,0,1,1
"2429",40,31,0,0,0
"2430",1,1,0,0,0
"2431",0,1,0,0,0
"2432",33,31,0,1,0
"2433",1,2,0,0,0
"2434",34,31,1,0,0
"2435",0,1,0,0,0
"2436",30,24,0,0,0
"2437",32,32,0,0,1
"2438",0,1,0,0,0
"2439",1,2,0,0,0
"2440",0,1,0,0,0
"2441",0,1,0,0,0
"2442",46,25,0,0,0
"2443",0,1,0,0,0
"2444",31,27,1,1,1
"2445",1,1,0,0,0
"2446",34,25,0,0,1
"2447",32,31,0,0,0
"2448",29,29,1,0,0
"2449",2,1,0,0,0
"2450",31,30,1,0,0
"2451",31,26,0,0,0
"2452",0,1,0,0,0
"2453",0,1,0,0,0
"2454",0,1,0,0,0
"2455",1,1,0,0,0
"2456",1,1,0,0,0
"2457",31,28,0,0,0
"2458",0,1,0,0,0
"2459",0,1,0,0,0
"2460",38,30,0,0,1
"2461",0,1,0,0,0
"2462",29,28,0,0,0
"2463",1,1,0,0,0
"2464",31,32,0,0,0
"2465",2,2,0,0,0
"2466",0,1,0,0,0
"2467",2,1,0,0,0
"2468",31,31,1,0,0
"2469",33,37,0,0,0
"2470",33,38,1,0,0
"2471",33,29,0,0,0
"2472",28,24,0,0,0
"2473",32,33,0,0,0
"2474",1,1,0,0,0
"2475",29,24,1,0,0
"2476",0,1,0,0,0
"2477",0,1,0,0,0
"2478",30,38,0,0,0
"2479",30,30,0,0,0
"2480",0,1,0,0,0
"2481",35,29,1,0,0
"2482",41,30,0,0,0
"2483",0,1,0,0,0
"2484",0,1,0,0,0
"2485",30,27,0,0,0
"2486",36,26,1,0,0
"2487",29,22,0,0,0
"2488",32,24,1,0,0
"2489",0,1,0,0,0
"2490",34,31,1,0,0
"2491",32,27,0,0,0
"2492",0,1,0,0,0
"2493",39,37,0,0,0
"2494",5,1,0,0,0
"2495",0,1,0,0,0
"2496",0,1,0,0,0
"2497",36,27,0,0,0
"2498",0,1,0,0,0
"2499",0,1,0,0,0
"2500",33,30,0,0,0
