"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1080",26.8354916483242,27.6753242971979,66.2616795681472,73.7602564582321,65.6237990152836
"1081",31.1915965119034,31.9881367865249,28.333843205461,23.7815548372158,29.6810030667847
"1082",28.3538185155129,32.4928223889476,29.2515586924581,0,0
"1083",28.7337056749821,28.7337056749821,45.4386103050966,40.5982710644188,46.8587218049589
"1084",22.9983270584835,28.3651452762368,47.9328038976172,40.3156342330879,43.9197793617158
"1085",28.7803698936399,31.3093630028742,50.3029702145945,48.6107920004583,54.2700329491677
"1086",0,0,0,0,0
"1087",27.6065163298012,28.9275564391118,32.9509751297265,0,0
"1088",28.8372205912523,29.1787930021109,55.5852622669478,55.0905489288264,51.4683190838253
"1089",38.6289883876037,41.3096118329365,64.0603112229328,62.4654296493558,69.7792127253598
"1090",29.6467151722291,28.9646888701157,62.3276798305162,62.8040397560489,68.8280960299878
"1091",29.3254926169548,32.3510286286253,48.3338311170533,51.2894464985828,55.1580701560742
"1092",30.019170151349,35.1108510479699,0,0,0
"1093",27.8049351669091,28.3846862600678,0,0,0
"1094",28.8957119088866,34.0467608901125,0,0,0
"1095",0,0,0,0,0
"1096",30.7045589143523,34.5337900958087,0,0,0
"1097",31.9148743290211,33.4043646988351,70.3131121796902,63.6015179143489,66.240745830405
"1098",26.8069865259297,29.8874537903976,58.7566403624149,68.706372711871,58.0313877685205
"1099",24.1690726754126,28.0711698343094,0,0,0
"1100",31.97415952336,31.8799254616957,51.7345470243534,50.0270346854317,53.5866626166064
"1101",38.2099196458299,40.2530522103102,66.5164027164307,71.3780554637536,66.0641988850452
"1102",28.7374101262453,31.4306840199774,0,0,0
"1103",45.2566349154272,46.8446322534685,77.651211260846,79.5181855618302,80.6146789780526
"1104",26.2134763994325,26.5073351674342,41.8234175142881,52.6141556706257,44.362357509352
"1105",31.5862733455859,31.8646625661714,0,0,0
"1106",38.1449386181636,40.073908494065,68.408264424241,63.2804033991423,69.5770261826149
"1107",30.850367921006,32.8232852171374,49.7612248744276,43.8718813318116,52.5542100120214
"1108",23.2915713193654,25.4371621293679,49.8918674818505,60.1436119915113,50.0616726809534
"1109",32.4316462183167,30.485360597305,88.5368126771208,79.7581558731972,86.2780305680868
"1110",37.9338632783943,41.47745197775,0,51.5427236221197,0
"1111",39.3873127571554,40.2855010954176,60.7043273112201,80.6384268902309,59.4987879596925
"1112",39.8768849939957,41.16416786221,81.1624450874603,94.2099542244361,80.3454011996212
"1113",0,0,0,0,0
"1114",31.1982768154514,31.9455118397095,31.5034575188682,0,0
"1115",40.8258343258535,44.1813459814689,103.125088487315,100.160179181291,93.6307395094641
"1116",28.4265263662216,29.3088694919384,41.4820550963895,56.232838500787,57.4886688282668
"1117",35.2322094480506,35.0453908453384,67.8254513269413,71.3126226875379,69.1393215074979
"1118",25.5551482446553,26.0131850536308,47.1455471353962,53.7123826637769,51.02264896933
"1119",32.6358613692651,33.2588335550088,51.4273624304964,62.3229478173074,56.0809278150615
"1120",29.0643936415661,30.4101652188248,51.9231996618744,40.0350913421847,56.0148419583338
"1121",28.867925867287,30.4008705164953,45.3219000422684,49.589107410617,48.375822371251
"1122",0,0,0,0,0
"1123",7.4205769217399,0,0,0,0
"1124",33.2750146526756,32.6459286380093,62.812891258631,58.3591807121526,64.2703107954034
"1125",0,0,0,0,0
"1126",26.4109425578261,27.8849474016925,54.3179109820359,59.7556390415087,57.7906409956837
"1127",0,0,0,0,0
"1128",19.4334167007986,18.5685044753066,52.1394718057553,48.4115538188062,55.7033397657154
